h3_index,population,count_amenity_education,count_amenity_healthcare,count_amenity_shopping_food,count_amenity_leisure_recreation,count_amenity_workplaces,count_amenity_public_services,has_station,city,station_probability,station_rank,percentile_rank
891f18b6a1bffff,85.31697,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1887027ffff,88.67392,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18840c3ffff,85.8832,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18864d7ffff,89.08971,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b1cabffff,84.71632,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4932bffff,88.406685,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b0ad7ffff,88.03909,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4a093ffff,85.938576,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4b4bbffff,85.22899,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d416cbffff,85.58942,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d43237ffff,87.492355,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d41da7ffff,89.06944,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d43217ffff,86.03545,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b6323ffff,88.28073,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4a543ffff,88.903755,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d41c27ffff,88.73201,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b5317ffff,85.32517,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d41d27ffff,87.70886,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b4483ffff,85.06263,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d40803ffff,84.766106,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d41027ffff,87.18122,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1884633ffff,84.49995,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18a295bffff,88.651184,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1886e33ffff,86.12632,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b46dbffff,87.91008,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b46d3ffff,87.743546,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d41e0fffff,86.973305,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f18b500fffff,88.248764,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4080bffff,87.762955,0,0,0,0,0,0,0,berlin,0.0011251440568452813,6735.0,31.261481935088796
891f1d4d6abffff,696.8406,0,0,2,2,0,0,0,berlin,0.0011129212038069108,6800.0,30.598081241069607
891f18b21d7ffff,698.81934,0,0,2,2,0,0,0,berlin,0.0011129212038069108,6800.0,30.598081241069607
891f18b1cc3ffff,775.3733,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1d49aa7ffff,774.49554,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f18b3137ffff,767.0125,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1d4f00bffff,769.9942,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1d49b53ffff,789.3951,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1d4da9bffff,772.81244,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1886ba7ffff,773.78235,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f18b303bffff,771.86,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f18b359bffff,776.78406,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f18b35d7ffff,776.8455,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f1d4ac93ffff,784.5957,0,0,0,1,0,0,0,berlin,0.0011126145162799188,6802.0,30.577668912022858
891f18b0923ffff,599.0155,1,0,0,0,0,0,0,berlin,0.0011076297546763752,6813.0,30.46540110226576
891f18b0697ffff,721.736,0,0,1,0,1,0,0,berlin,0.001088235294117647,6814.0,30.45519493774239
891f1d4b0dbffff,671.02454,0,1,2,0,0,0,0,berlin,0.0010817307692307693,6815.0,30.444988773219023
891f1d41673ffff,418.68677,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b7003ffff,392.92633,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b54a3ffff,395.6692,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4ce13ffff,382.16797,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4c8abffff,414.61615,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4c137ffff,400.61484,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b72a7ffff,388.12744,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d49423ffff,380.15173,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d413a3ffff,416.84,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4b38bffff,411.45297,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4b383ffff,411.7451,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4cecbffff,403.52625,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d41313ffff,416.27414,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b309bffff,416.9604,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d4b5c3ffff,397.66077,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f1d412cbffff,412.53485,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b70d3ffff,389.2747,0,0,0,1,0,0,0,berlin,0.0010474297433141263,6816.0,30.434782608695656
891f18b2157ffff,586.22394,0,0,2,0,1,0,0,berlin,0.0010465116279069768,6833.0,30.261277811798323
891f1d4b0b7ffff,713.1031,0,0,0,0,1,0,0,berlin,0.0010364077669902912,6834.0,30.251071647274955
891f1d4c0a7ffff,691.64465,0,0,0,0,1,0,0,berlin,0.0010364077669902912,6834.0,30.251071647274955
891f18b02d3ffff,712.00165,0,0,0,0,1,0,0,berlin,0.0010364077669902912,6834.0,30.251071647274955
891f1d48177ffff,687.42126,0,0,0,0,1,0,0,berlin,0.0010364077669902912,6834.0,30.251071647274955
891f1d4c42fffff,536.2655,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d41b03ffff,528.2985,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4138bffff,532.78217,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b71cbffff,526.8751,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d494b7ffff,541.0523,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d49e63ffff,546.28784,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b2983ffff,518.4773,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d58a07ffff,544.17267,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4d8a7ffff,523.5642,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4c4afffff,523.2832,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4846fffff,524.0897,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d41457ffff,545.1697,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d49443ffff,504.96313,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4dd3bffff,546.0376,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b703bffff,533.6138,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b4447ffff,507.47968,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b745bffff,507.99728,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4919bffff,513.9335,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d416b7ffff,537.57574,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1886a77ffff,527.7127,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b257bffff,541.46747,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f1d4c1b3ffff,534.93243,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b64dbffff,516.1533,0,0,0,1,0,0,0,berlin,0.0010339464783037915,6838.0,30.21024698918147
891f18b2eafffff,653.7835,0,0,0,0,1,0,0,berlin,0.001,6861.0,29.975505205143904
891f18b76cfffff,672.4031,0,0,0,0,1,0,0,berlin,0.001,6861.0,29.975505205143904
891f1d4f32bffff,650.1049,0,0,0,0,1,0,0,berlin,0.001,6861.0,29.975505205143904
891f1d4ad8bffff,653.15314,0,0,0,0,1,0,0,berlin,0.001,6861.0,29.975505205143904
891f1d4dca7ffff,683.69586,0,0,0,2,0,0,0,berlin,0.000988275790242262,6865.0,29.93468054705042
891f1d4d68fffff,688.5856,0,0,0,2,0,0,0,berlin,0.000988275790242262,6865.0,29.93468054705042
891f1d4dc4bffff,691.46796,0,0,0,2,0,0,0,berlin,0.000988275790242262,6865.0,29.93468054705042
891f1d4d9a7ffff,687.501,0,0,0,2,0,0,0,berlin,0.000988275790242262,6865.0,29.93468054705042
891f18b2513ffff,686.4354,0,0,0,2,0,0,0,berlin,0.000988275790242262,6865.0,29.93468054705042
891f18b70d7ffff,344.35583,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f1d49437ffff,375.833,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f1d4c127ffff,342.79282,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f18b5477ffff,374.86456,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f1d58bcbffff,368.597,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f1d41eb7ffff,369.23685,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f18b0b8fffff,374.4762,0,0,0,1,0,0,0,berlin,0.0009722417733893144,6870.0,29.883649724433553
891f18b2683ffff,733.65765,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c403ffff,727.7049,0,0,0,1,0,0,1,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b0bb7ffff,728.0032,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b0cc7ffff,726.58826,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b312fffff,732.2621,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b3433ffff,726.65814,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c2c3ffff,727.0408,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4de2bffff,737.3367,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4a94bffff,733.76495,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c80bffff,731.9794,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4ce2fffff,722.5654,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d41a4bffff,731.8037,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4aabbffff,735.79,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c16bffff,727.4106,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b0053ffff,737.0906,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4ce6fffff,734.97876,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4d023ffff,739.6376,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c473ffff,725.2566,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d49a37ffff,725.1241,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d41a2bffff,736.92053,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d40b57ffff,728.5789,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4a927ffff,728.418,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4d18bffff,721.51874,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b0993ffff,731.4487,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4f08bffff,741.92957,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4187bffff,732.81323,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d49e23ffff,739.0736,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4c433ffff,729.8495,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4de77ffff,737.92224,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b11b7ffff,729.42395,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d4cab7ffff,737.9983,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f1d40b43ffff,734.9094,0,0,0,1,0,0,0,berlin,0.0009655556927505071,6877.0,29.812206572769952
891f18b2153ffff,421.41907,0,0,0,1,0,0,0,berlin,0.0009654625301993722,6909.0,29.48560930802205
891f18b1493ffff,422.66437,0,0,0,1,0,0,0,berlin,0.0009654625301993722,6909.0,29.48560930802205
891f1894993ffff,423.5219,0,0,0,1,0,0,0,berlin,0.0009654625301993722,6909.0,29.48560930802205
891f1886843ffff,427.11624,0,0,0,1,0,0,0,berlin,0.0009654625301993722,6909.0,29.48560930802205
891f1d4986bffff,757.9314,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b20d3ffff,757.0565,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4ca9bffff,771.8538,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4ddcfffff,734.9486,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4f23bffff,742.9558,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b2a0bffff,715.93555,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4de8fffff,731.3907,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f188698bffff,734.4107,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4d5afffff,749.5089,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b026fffff,758.01074,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b738bffff,708.08167,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d49817ffff,724.5015,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4dddbffff,735.69995,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d40b47ffff,744.7193,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b26a7ffff,775.0117,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4d9b3ffff,726.18915,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d41807ffff,722.8397,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d49803ffff,714.7299,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b2653ffff,769.515,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b289bffff,734.99524,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4c307ffff,769.52686,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4a837ffff,706.6326,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d41863ffff,752.88196,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b76d3ffff,709.8425,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4c1cbffff,708.00885,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f18b2443ffff,763.647,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4cad7ffff,750.5646,0,0,0,2,0,0,0,berlin,0.0009615892262886175,6913.0,29.44478464992855
891f1d4ea53ffff,739.5465,0,1,1,0,0,0,0,berlin,0.0009411099345398537,6940.0,29.169218207797513
891f1d482abffff,740.60895,0,1,1,0,0,0,0,berlin,0.0009411099345398537,6940.0,29.169218207797513
891f18b34a3ffff,768.42346,0,1,1,0,0,0,0,berlin,0.0009188464837049743,6942.0,29.148805878750764
891f1d4abb3ffff,764.20764,0,0,2,0,0,2,0,berlin,0.0009090909090909091,6943.0,29.138599714227396
891f18b0d9bffff,313.4763,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4167bffff,304.27347,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d418a7ffff,305.84375,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4ce47ffff,300.24274,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1886417ffff,313.22025,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1894d57ffff,312.91876,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18860dbffff,312.57178,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4b4dbffff,299.37878,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d41447ffff,301.03265,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b0177ffff,312.6604,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4b587ffff,315.54398,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b41d3ffff,301.49524,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d40a37ffff,302.5761,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b4133ffff,308.47568,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b1567ffff,306.4487,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1894dcbffff,302.17493,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d40bb7ffff,315.1541,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4e6abffff,300.80112,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b71b3ffff,303.73157,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f188629bffff,315.77115,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884537ffff,314.1863,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4148bffff,301.9296,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1894917ffff,312.95306,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b208fffff,304.34653,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4e22bffff,315.0846,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b2dd3ffff,314.75287,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d41887ffff,302.977,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b4c4bffff,310.4926,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b509bffff,314.56686,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4d907ffff,308.75232,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1886463ffff,308.08887,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18969afffff,303.1192,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884183ffff,303.0752,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4b5cbffff,315.6097,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d41337ffff,305.31604,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d41853ffff,301.2937,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b548bffff,307.47168,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b517bffff,301.63263,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4a2c3ffff,308.78955,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4d96bffff,310.71704,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4c4a7ffff,299.62207,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d40bafffff,312.71234,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b54d3ffff,312.7251,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b00a3ffff,301.80054,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b73d3ffff,309.1006,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b549bffff,298.37213,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b0823ffff,298.90268,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b4353ffff,307.50336,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f188419bffff,304.25565,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1894d43ffff,305.06274,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884523ffff,309.49622,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b118bffff,315.6896,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d49e7bffff,313.09393,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b4473ffff,313.18915,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f189492fffff,303.2563,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4aa5bffff,303.87674,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4e217ffff,311.50922,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884443ffff,314.22684,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884683ffff,313.6036,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4f1afffff,308.04993,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b1167ffff,306.77295,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d4b1bbffff,312.38562,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b283bffff,312.41052,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b153bffff,302.1801,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b5ec3ffff,309.86993,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18862b3ffff,301.9723,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b4227ffff,313.35352,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1884417ffff,304.60797,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18862b7ffff,305.76355,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d58bcfffff,315.45844,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1886663ffff,315.8391,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f1d41907ffff,300.90427,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
891f18b2dd7ffff,314.0193,0,0,0,0,0,0,0,berlin,0.0009081352585973473,6944.0,29.12839354970403
