mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__max_samples,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.713452339172363,0.16251595253890888,0.45693278312683105,0.051905476875237326,True,entropy,45,,0.7,3,8,407,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 45, 'classifier__max_features': None, 'classifier__max_samples': 0.7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 407}",0.17274357441721458,0.3782682512733446,0.20298507462686566,0.09739159891598916,0.19588223975370406,0.2094541477974236,0.0923362639353789,118,0.19960440316477468,0.18397389989655447,0.2026606772633034,0.2235475182762601,0.20028525737995417,0.20201435119616934,0.012636063626915101
3.7974643230438234,0.3119010928449289,0.19035568237304687,0.07441630774430136,True,gini,49,log2,0.9,1,12,250,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 49, 'classifier__max_features': 'log2', 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 250}",0.17170063978574618,0.37237237237237236,0.2075685474733741,0.09620210808097708,0.1939037825927286,0.2083494900610397,0.09059025087589226,121,0.19621034703001916,0.18049604968358163,0.20067866500579873,0.21847713829687354,0.194701376972335,0.19811271539772163,0.012222086266668255
1.543787670135498,0.16047966991491153,0.22243127822875977,0.10422433057499171,True,entropy,44,0.3,0.9,9,18,101,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 44, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 18, 'classifier__n_estimators': 101}",0.17606811616238408,0.3876986869384934,0.22498137571393095,0.1004162330905307,0.2106331168831169,0.21995950575769121,0.09430342701205006,2,0.1852797188166869,0.17096209912536442,0.19074097476726062,0.21738073238340708,0.19256609370910044,0.1913859237603639,0.015046309761503934
4.417932367324829,0.15324450350738167,0.3175541400909424,0.1602469416115643,True,entropy,21,0.5,,7,10,332,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 21, 'classifier__max_features': 0.5, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 332}",0.1770290964777948,0.3848013816925734,0.22328870927001768,0.1003216552203773,0.20550678371907422,0.2181895252759675,0.09330957078422637,44,0.19433551198257082,0.17810371922472498,0.1953516243633095,0.22441122056102805,0.19653179190751446,0.19774677360782955,0.014937817398329174
3.342839813232422,0.22984595114651513,0.19768667221069336,0.06558640044091125,True,gini,25,,0.9,8,2,215,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 25, 'classifier__max_features': None, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 215}",0.17371737173717372,0.3850674040788109,0.21257922964407605,0.09835225817467771,0.19867291178766588,0.21367783508448088,0.09433723160834179,92,0.19364846813461456,0.1786902995548783,0.19470755638618698,0.22225484439224896,0.19488333838361976,0.19683690137030968,0.014098848249536044
2.8409555435180662,0.34644065486868003,0.11050357818603515,0.035426414864697824,True,gini,17,0.3,0.7,8,4,211,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 17, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.7, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 211}",0.17679389312977098,0.3866986630099417,0.22299478519990068,0.10047639670853183,0.211687780956273,0.21973030380088363,0.09382835574343756,3,0.18661616161616162,0.17048316478747724,0.19000083885580069,0.2182758452456457,0.19410286923178632,0.1918957759473743,0.015432072755790217
0.013570499420166016,0.012762438229557882,0.0,0.0,False,gini,44,sqrt,,2,15,437,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 44, 'classifier__max_features': 'sqrt', 'classifier__max_samples': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 437}",,,,,,,,129,,,,,,,
0.007012653350830078,0.0003427768844693709,0.0,0.0,False,entropy,44,0.5,,4,2,167,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 44, 'classifier__max_features': 0.5, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 167}",,,,,,,,129,,,,,,,
3.561184597015381,0.23739703995690453,0.21373338699340821,0.08040666009344444,True,entropy,30,0.3,0.9,8,8,294,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 294}",0.17693715680292862,0.38176250425314734,0.2228287841191067,0.10111576011157601,0.2089068825910931,0.21831021757557031,0.09194755156125056,40,0.18684799594543228,0.16982878297084683,0.19106563934150142,0.21951700344997535,0.19311187742808503,0.1920742598271682,0.015983574180036382
3.1481301307678224,0.14126329642354138,0.15586204528808595,0.08807529593223704,True,entropy,42,0.3,0.8,3,15,257,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 42, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 257}",0.175700365408039,0.3859164653089403,0.21743295019157088,0.09938101788170564,0.2069238377843719,0.21707092731492553,0.09399398742673237,62,0.19389306345828086,0.17784011220196352,0.1954442108875638,0.21923806743541088,0.19554466278611757,0.19639202335386735,0.013221015895359714
