h3_index,population,count_amenity_education,count_amenity_healthcare,count_amenity_shopping_food,count_amenity_leisure_recreation,count_amenity_workplaces,count_amenity_public_services,has_station,city,station_probability,station_rank,percentile_rank
89194e61dc3ffff,329.1996,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89195da59cfffff,336.99042,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
891f18b29a7ffff,336.52325,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891f1d4149bffff,332.32666,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
89194ac146bffff,338.02274,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194e69947ffff,333.6032,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194adacafffff,330.5033,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194ad74a7ffff,328.6886,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
891f1884533ffff,332.45676,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891f1d599afffff,329.16022,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
89195da6363ffff,332.87827,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
891f1d4db6fffff,337.7708,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891f1d4dc6bffff,331.9904,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891fb464c43ffff,334.58508,0,0,0,0,0,0,0,paris,0.0033533354883083398,15700.0,44.34005743255221
89195dad823ffff,333.10318,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194ad76afffff,326.33777,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194e6d0c3ffff,329.9214,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
891f188409bffff,331.05975,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891f1d58ba7ffff,330.09924,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
891f1d4e60fffff,330.1637,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
89194e6a12bffff,337.27954,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
891f1d48067ffff,328.3346,0,0,0,0,0,0,0,berlin,0.0033533354883083398,15700.0,44.34005743255221
89194e611afffff,334.15414,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194ad715bffff,331.23978,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89194ac2307ffff,329.1668,0,0,0,0,0,0,0,london,0.0033533354883083398,15700.0,44.34005743255221
89195da48b3ffff,43.902866,1,0,1,0,0,0,0,london,0.003333333333333333,15854.0,43.79409366469316
89195da7373ffff,211.77153,1,0,1,0,0,0,0,london,0.003333333333333333,15854.0,43.79409366469316
89195db49d7ffff,240.68008,1,0,1,0,0,0,0,london,0.003333333333333333,15854.0,43.79409366469316
89194e6c223ffff,697.974,1,0,1,0,0,0,0,london,0.003309847015729369,15857.0,43.78345800687773
891f1d4d953ffff,695.3561,1,0,1,0,0,0,0,berlin,0.003309847015729369,15857.0,43.78345800687773
891f1d4d6bbffff,694.86084,1,0,1,0,0,0,0,berlin,0.003309847015729369,15857.0,43.78345800687773
89194e6f09bffff,696.45447,1,0,1,0,0,0,0,london,0.003309847015729369,15857.0,43.78345800687773
891f18b2967ffff,698.886,1,0,1,0,0,0,0,berlin,0.003309847015729369,15857.0,43.78345800687773
891f1d4e44bffff,700.37756,1,0,1,0,0,0,0,berlin,0.003309847015729369,15857.0,43.78345800687773
89195da4947ffff,687.4689,1,0,6,0,0,0,0,london,0.0032836601307189546,15863.0,43.76218669124685
891f1d48bb7ffff,684.955,1,0,6,0,0,0,0,berlin,0.0032836601307189546,15863.0,43.76218669124685
891f1d4ac37ffff,739.1209,0,0,2,1,0,0,0,berlin,0.0032647363299825884,15865.0,43.75509625270323
89195da6163ffff,737.54114,0,0,2,1,0,0,0,london,0.0032647363299825884,15865.0,43.75509625270323
891f1d4d03bffff,727.15894,0,0,2,1,0,0,0,berlin,0.0032647363299825884,15865.0,43.75509625270323
891f18b3237ffff,727.5016,0,0,2,1,0,0,0,berlin,0.0032647363299825884,15865.0,43.75509625270323
891f18b2cc3ffff,737.4675,0,0,2,1,0,0,0,berlin,0.0032647363299825884,15865.0,43.75509625270323
89194ac14bbffff,802.3519,0,1,6,0,0,0,0,london,0.0032472571448456194,15870.0,43.73737015634417
89194e68eafffff,3224.14,0,0,0,0,0,0,0,london,0.0032453107488180054,15871.0,43.73382493707236
891fb467327ffff,3253.728,0,0,0,0,0,0,0,paris,0.0032453107488180054,15871.0,43.73382493707236
89194e68ab3ffff,3243.8809,0,0,0,0,0,0,0,london,0.0032453107488180054,15871.0,43.73382493707236
891fb475967ffff,3227.995,0,0,0,0,0,0,0,paris,0.0032453107488180054,15871.0,43.73382493707236
89194ad33c7ffff,3229.2263,0,0,0,0,0,0,0,london,0.0032453107488180054,15871.0,43.73382493707236
89195da6873ffff,3260.4692,0,0,0,0,0,0,0,london,0.0032453107488180054,15871.0,43.73382493707236
891fb466107ffff,3228.4644,0,0,0,0,0,0,0,paris,0.0032453107488180054,15871.0,43.73382493707236
89195da4abbffff,3286.0698,0,0,0,0,0,0,0,london,0.0032453107488180054,15871.0,43.73382493707236
89194e6d08bffff,1836.0405,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194ada997ffff,1832.3856,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194ad0197ffff,1835.3518,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194ad35afffff,1835.4517,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89195da6bc7ffff,1838.3735,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194e6882fffff,1835.322,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194ac264fffff,1834.1765,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89195da68dbffff,1831.1819,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194ad3337ffff,1834.6183,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89194e6923bffff,1833.6042,0,0,0,0,0,0,0,london,0.0032320924504208987,15879.0,43.705463182897866
89195da73b7ffff,324.37292,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
891f18b560bffff,324.9835,0,0,0,0,0,0,0,berlin,0.00318014610459264,15889.0,43.67001099017974
891f1d4e6d7ffff,324.87405,0,0,0,0,0,0,0,berlin,0.00318014610459264,15889.0,43.67001099017974
89194ad5e07ffff,324.89465,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89194e61957ffff,324.9807,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
891f18846bbffff,324.24124,0,0,0,0,0,0,0,berlin,0.00318014610459264,15889.0,43.67001099017974
89194ac2073ffff,325.10635,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89195db5877ffff,324.13776,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
891f1886e67ffff,324.56818,0,0,0,0,0,0,0,berlin,0.00318014610459264,15889.0,43.67001099017974
891f1886a4bffff,324.3781,0,0,0,0,0,0,0,berlin,0.00318014610459264,15889.0,43.67001099017974
89194e68583ffff,324.11127,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89194ada27bffff,324.91412,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89194ad700bffff,324.16507,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89195dad887ffff,324.37067,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89194ad250bffff,324.21246,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89194ac00cbffff,324.4123,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89195da5a3bffff,324.01282,0,0,0,0,0,0,0,london,0.00318014610459264,15889.0,43.67001099017974
89195db4a37ffff,226.82571,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4b473ffff,225.71622,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ac236bffff,220.79718,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195d36d43ffff,220.6759,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195dae0bbffff,227.82358,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ac0503ffff,226.5054,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6a857ffff,220.01144,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d418d3ffff,223.95505,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4103bffff,218.71385,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4e347ffff,219.86867,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d41e23ffff,220.4115,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4e38fffff,221.26309,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4d963ffff,222.00099,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195dac347ffff,223.26791,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d40e4fffff,224.50165,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad2eafffff,221.18677,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d419c7ffff,227.3952,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad8e83ffff,228.11195,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195dadd9bffff,225.09138,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad7617ffff,228.41692,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891fb464197ffff,224.7269,0,0,0,0,0,0,0,paris,0.0031757996177838666,15906.0,43.60974226255894
89194ac15c3ffff,226.20688,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad8e8fffff,219.272,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad28b3ffff,219.31998,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6d247ffff,224.07367,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da590fffff,224.05655,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ac0613ffff,218.63467,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4116fffff,225.14696,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad163bffff,222.87598,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad8627ffff,224.54544,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6833bffff,222.63394,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b4233ffff,225.37512,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d40877ffff,224.6919,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad52b7ffff,221.55547,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4e2c3ffff,224.79828,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad525bffff,227.42615,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b43b7ffff,228.08243,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d49087ffff,227.05759,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ac1513ffff,222.81476,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ac16a7ffff,218.25247,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6ad0fffff,218.53525,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da5eafffff,218.78226,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195daeb5bffff,227.85802,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e61153ffff,224.5292,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6f4a7ffff,221.08182,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b6667ffff,224.75478,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e6c2bbffff,219.62628,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da0b23ffff,222.07495,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6f613ffff,227.72025,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f188456fffff,224.37173,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b1113ffff,224.85004,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e698d7ffff,219.3204,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e685d3ffff,221.26672,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da4267ffff,221.43173,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195dac4dbffff,224.80942,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18868bbffff,219.16472,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195daf1dbffff,227.94781,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d490b3ffff,221.46259,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e6f5a3ffff,228.42838,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da7577ffff,220.91139,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b1483ffff,218.45853,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195da73dbffff,226.79486,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195db6b43ffff,218.8076,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d49113ffff,219.02594,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1886e63ffff,223.28409,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b1e87ffff,219.28925,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1894d5bffff,226.3649,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e683c3ffff,224.16534,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4e207ffff,219.94719,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad9ccbffff,227.57716,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4a5a3ffff,224.57272,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e69393ffff,221.0599,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6a9d7ffff,228.43112,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4f5bbffff,220.75897,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad8eb7ffff,224.09521,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195daf157ffff,218.88782,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad8ecfffff,225.14471,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195dac21bffff,225.7334,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195db5973ffff,221.93625,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1886013ffff,227.87747,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d48623ffff,226.94424,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b00b3ffff,219.29294,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d41897ffff,227.71194,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b75afffff,227.12314,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891fb464c87ffff,228.48978,0,0,0,0,0,0,0,paris,0.0031757996177838666,15906.0,43.60974226255894
89195d3665bffff,226.76135,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ac3523ffff,222.80714,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d413a7ffff,219.93054,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891fb46418bffff,222.66898,0,0,0,0,0,0,0,paris,0.0031757996177838666,15906.0,43.60974226255894
89195da7483ffff,220.24783,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1884663ffff,228.30133,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891fb466a2fffff,221.40848,0,0,0,0,0,0,0,paris,0.0031757996177838666,15906.0,43.60974226255894
89194ad531bffff,227.88261,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194adb4b3ffff,220.57617,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4b1c7ffff,223.96689,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b4027ffff,228.34293,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad0d5bffff,220.44223,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad8e97ffff,222.5362,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad23d7ffff,221.17303,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4b4c3ffff,228.60117,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194e60343ffff,226.80463,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d58a63ffff,221.69849,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b444bffff,223.33751,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad845bffff,220.87741,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6adcbffff,220.103,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d490a7ffff,221.13437,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f188454bffff,225.34998,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d41127ffff,222.39699,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ac0523ffff,221.46358,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad0c6fffff,222.2622,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad1ca7ffff,226.44853,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b5327ffff,220.99634,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195daf52fffff,221.39355,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b4ddbffff,222.90717,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f18b748fffff,225.17267,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ac2677ffff,219.81085,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f1d4f187ffff,221.3477,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4910fffff,219.23743,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d41003ffff,228.60161,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89194ad28b7ffff,225.65309,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e60e87ffff,224.40976,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e6c393ffff,219.8229,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89195da7333ffff,228.29758,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ac1013ffff,224.63686,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad9d37ffff,220.81119,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f18b43c3ffff,219.90034,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195dae8cbffff,226.15231,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194ad706fffff,227.53264,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
891f189693bffff,225.02914,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4100fffff,226.48969,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4a2dbffff,228.38707,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
891f1d4e27bffff,227.37256,0,0,0,0,0,0,0,berlin,0.0031757996177838666,15906.0,43.60974226255894
89195daf147ffff,225.59128,0,0,0,0,0,0,0,london,0.0031757996177838666,15906.0,43.60974226255894
89194e69a23ffff,3440.0767,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
891fb464637ffff,3461.9072,0,0,0,0,0,0,0,paris,0.003164665587527683,16039.0,43.13822809940795
891fb4676cbffff,3464.5483,0,0,0,0,0,0,0,paris,0.003164665587527683,16039.0,43.13822809940795
89194e699b3ffff,3325.2036,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
89194e6880bffff,3413.2197,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
89194e68a37ffff,3446.7466,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
891fb462b37ffff,3387.0532,0,0,0,0,0,0,0,paris,0.003164665587527683,16039.0,43.13822809940795
89195da6d17ffff,3422.025,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
891fb46767bffff,3309.3464,0,0,0,0,0,0,0,paris,0.003164665587527683,16039.0,43.13822809940795
89194ad332bffff,3390.8545,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
89195da4ac7ffff,3439.2173,0,0,0,0,0,0,0,london,0.003164665587527683,16039.0,43.13822809940795
89194e6de6bffff,934.20483,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194ad888fffff,1135.9838,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194e686dbffff,1139.3203,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89195daee23ffff,1089.4556,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194ad2b43ffff,989.8983,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194ad965bffff,1074.8167,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194ad0a57ffff,1079.7417,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89195dac953ffff,958.6367,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89195dacc43ffff,970.74084,0,0,1,0,0,1,0,london,0.0031356653488209484,16050.0,43.09923068741802
89194e68c6fffff,1877.6603,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e6944fffff,1860.8899,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194ad33a7ffff,1883.1509,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89195da61c3ffff,1872.3339,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194ad24d7ffff,1904.8364,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194ad901bffff,1894.4924,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e6d087ffff,1844.8376,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e6930bffff,1842.6843,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e69dafffff,1850.1396,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adb60bffff,1847.0151,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e68b13ffff,1856.8499,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adb15bffff,1887.3643,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194ad1babffff,1871.529,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89195dac807ffff,1901.875,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194ad1a1bffff,1898.4193,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adab87ffff,1884.5684,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adb28fffff,1840.6812,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adb5a3ffff,1857.3635,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e68253ffff,1903.1475,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e69cbbffff,1903.8297,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89195da6d0bffff,1858.9429,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194adb067ffff,1856.3972,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89195dae197ffff,1857.3247,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
89194e68e63ffff,1857.7898,0,0,0,0,0,0,0,london,0.0031257094716974944,16059.0,43.0673237139717
